UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
TESLARATI,@Teslarati,2020-06-04T17:01:12.000Z,"TESLARATI
@Teslarati
·
Jun 4, 2020","The Tesla Model S Performance’s 348-mile EPA-rated range is actually underrated
teslarati.com
The Tesla Model S Performance's 348-mile EPA range is actually underrated
The Tesla Model S Performance recently underwent a range test to determine its ability to live up to the EPA-estimated 348-mile range rating. The results managed not only to prove that the performa...
30
120
1.7K",,30,120,1.7K,[],https://twitter.com/Teslarati/status/1268588624897093633
TESLARATI,@Teslarati,2020-06-05T16:01:42.000Z,"TESLARATI
@Teslarati
·
Jun 5, 2020","Tesla takes a step towards the Model Y’s single-piece cast with 410-ton machine purchase
teslarati.com
Tesla takes a step towards the Model Y's single-piece cast with 410-ton machine purchase
When Elon Musk was interviewed in an episode of the Third Row Podcast earlier this year, he noted that the Model Y crossover’s rear underbody would eventually be built with a single-piece casting....
21
146
1.2K",,21,146,1.2K,[],https://twitter.com/Teslarati/status/1268936039818833927
TESLARATI,@Teslarati,2020-06-05T19:01:13.000Z,"TESLARATI
@Teslarati
·
Jun 5, 2020","Tesla Model Y attacks the race track on Autopilot
teslarati.com
Tesla Model Y attacks the race track on Autopilot
The Tesla Model Y has been dubbed by multiple reviewers as a legitimate canyon carver. Despite the crossover not having a dedicated Track Mode yet, the Model Y has showcased its handling chops on the...
6
39
529",,6,39,529,[],https://twitter.com/Teslarati/status/1268981216524591104
TESLARATI,@Teslarati,2020-06-07T13:00:58.000Z,"TESLARATI
@Teslarati
·
Jun 7, 2020","Tesla Solar Roof poised for international expansion, suggests latest patent filing
teslarati.com
Tesla Solar Roof poised for international rollout, suggests latest patent filing
Tesla is poised to expand its Solar Roof product into international markets. The California-based company has submitted a Solar Roof patent with the European Patent Office. The patent, titled...
13
77
769",,13,77,769,[],https://twitter.com/Teslarati/status/1269615333041676288
TESLARATI,@Teslarati,2020-06-08T21:34:20.000Z,"TESLARATI
@Teslarati
·
Jun 8, 2020","Tesla addresses Zero-Cobalt future in latest Impact Report
teslarati.com
Tesla addresses Zero-Cobalt future in latest Impact Report
Tesla outlined its goal for responsible Cobalt sourcing in its latest 2019 Impact Report, released on June 8, 2020. The automaker plans to eventually produce a zero-cobalt battery for its vehicles...
12
89
773",,12,89,773,[],https://twitter.com/Teslarati/status/1270106915738136576
TESLARATI,@Teslarati,2020-06-08T14:20:56.000Z,"TESLARATI
@Teslarati
·
Jun 8, 2020","Tesla China battery supplier CATL opens up about million-mile battery
teslarati.com
Tesla China battery supplier CATL opens up about million-mile battery
Tesla China’s battery supplier Contemporary Amperex Technology Co. Ltd. (CATL) has released details about its million-mile battery. Company chairman and founder Zeng Yuqun revealed in an interview at...
5
62
584",,5,62,584,[],https://twitter.com/Teslarati/status/1269997845689614336
TESLARATI,@Teslarati,2020-06-09T16:30:51.000Z,"TESLARATI
@Teslarati
·
Jun 9, 2020","Tesla owners can now refer Model Y sales in latest Referral Program update
teslarati.com
Tesla adds Model Y to its Referral Program
Tesla has formally added the Model Y to its Referral Program, allowing existing owners that refer a sale of the all-electric crossover through their referral code to earn 1,000 free Supercharging...
18
81
1K",,18,81,1K,[],https://twitter.com/Teslarati/status/1270392926636584960
TESLARATI,@Teslarati,2020-06-09T13:28:03.000Z,"TESLARATI
@Teslarati
·
Jun 9, 2020","Tesla investor Ron Baron holds $1.5B in $TSLA stock, and that’s not enough for him
teslarati.com
Tesla investor Ron Baron has $1.5B in TSLA stock, and that's not enough for him
Tesla (NASDAQ: TSLA) shareholder and legendary investor Ron Baron would like more money to build an even larger position in the California-based electric carmaker. He also commented on the positive...
7
63
563",,7,63,563,[],https://twitter.com/Teslarati/status/1270346925926158337
TESLARATI,@Teslarati,2020-06-10T15:47:12.000Z,"TESLARATI
@Teslarati
·
Jun 10, 2020","Tesla becomes world’s most valuable “automaker”, but the mission goes well beyond cars $TSLA
teslarati.com
Tesla becomes world's most valuable ""automaker"", but the story goes well beyond cars
Tesla has officially become the world’s most valuable automaker, surpassing Toyota Motor Corporation on Wednesday morning. However, Tesla is much more than an automaker, and its success has a lot to...
14
123
1K",,14,123,1K,[],https://twitter.com/Teslarati/status/1270744333155799042
TESLARATI,@Teslarati,2020-06-10T14:08:18.000Z,"TESLARATI
@Teslarati
·
Jun 10, 2020","Tesla crosses $1,000 as Semi truck, “game-changing” battery tech take focus $TSLA
teslarati.com
Tesla crosses $1,000 as Semi truck, new battery tech take focus
Shares of Tesla (NASDAQ: TSLA) opened on Wednesday at new highs, crossing $1000 per share as investors weighed in on rumors of the Tesla Semi’s initial production push. An email from Elon Musk...
12
102
981",,12,102,981,[],https://twitter.com/Teslarati/status/1270719440162680835
TESLARATI,@Teslarati,2020-06-11T13:30:30.000Z,"TESLARATI
@Teslarati
·
Jun 11, 2020","Elon Musk’s Tesla Semi update means that the battery that changes everything is ready
teslarati.com
Elon Musk's Tesla Semi update means that the battery that changes everything is ready
In a recent email to his employees, Elon Musk announced that the Tesla Semi will be entering volume production soon. Together with recent updates from Tesla’s battery partner in China about the...
23
202
1.6K",,23,202,1.6K,[],https://twitter.com/Teslarati/status/1271072316320026626
TESLARATI,@Teslarati,2020-06-11T15:03:37.000Z,"TESLARATI
@Teslarati
·
Jun 11, 2020","Tesla Made-in-China Model 3 locks in approval for cobalt-free battery use
teslarati.com
Tesla Made-in-China Model 3 locks in approval for cobalt-free battery use
Tesla has officially received approval from the Chinese Ministry of Industry and Information Technology to use lithium iron phosphate batteries for its locally-made Model 3 sedan. Lithium iron...
36
141
1.9K",,36,141,1.9K,[],https://twitter.com/Teslarati/status/1271095752375312384
TESLARATI,@Teslarati,2020-06-12T17:30:25.000Z,"TESLARATI
@Teslarati
·
Jun 12, 2020","Tesla Model 3 gross margin could be as high as 39% in China: report
teslarati.com
Tesla Model 3 gross margin could be as high as 39% in China: report
Recent reports from China point to the idea that the Made-in-China Tesla Model 3 Standard Range+ is making the electric automaker money hand-over-fist, with a nearly 40% gross margin. The large...
15
100
673",,15,100,673,[],https://twitter.com/Teslarati/status/1271495081934163975
TESLARATI,@Teslarati,2020-06-12T11:11:23.000Z,"TESLARATI
@Teslarati
·
Jun 12, 2020","Tesla’s Elon Musk considers Cybertruck tweak for more cargo space
teslarati.com
Tesla's Elon Musk considers Cybertruck tweak for more cargo space
The Tesla Cybertruck could be receiving additional cargo space by way of a folding rear window. Prospective buyers of the Cybertruck took to social media to express their concerns that an already...
32
107
1K",,32,107,1K,[],https://twitter.com/Teslarati/status/1271399693428371459
TESLARATI,@Teslarati,2020-06-12T07:01:19.000Z,"TESLARATI
@Teslarati
·
Jun 12, 2020","Tesla Cybertruck is beating a titanic rival to market, and it’s getting even better
teslarati.com
Tesla Cybertruck is beating a titanic rival to market, and it's getting even better
The Tesla Cybertruck is one of several electric pickups that is expected to start production and deliveries by the end of 2021. But inasmuch as the vehicle is revolutionary thanks to its design,...
9
70
724",,9,70,724,['https://pbs.twimg.com/card_img/1462617643874234374/VC4dqamJ?format=jpg&name=small'],https://twitter.com/Teslarati/status/1271336763093630976
TESLARATI,@Teslarati,2020-06-12T13:14:30.000Z,"TESLARATI
@Teslarati
·
Jun 12, 2020","Tesla poised to roll out speed limit recognition and roundabout support worldwide
teslarati.com
Tesla poised to roll out speed limit recognition and roundabout support worldwide
Tesla is poised to improve its Autopilot functionality and its Full Self-Driving suite by rolling out speed limit recognition and roundabout support worldwide soon. Tesla hacker @greentheonly posted...
11
65
636",,11,65,636,[],https://twitter.com/Teslarati/status/1271430676777140224
TESLARATI,@Teslarati,2020-06-12T15:30:39.000Z,"TESLARATI
@Teslarati
·
Jun 12, 2020","The Volkswagen ID.3's software failures have cost Tesla and Elon Musk a key ally in the EV transition
teslarati.com
VW ID.3 software failures have cost Tesla and Elon Musk a key ally in the EV transition
The automotive sector’s transition to electric mobility is undeniable at this point, but the pace of the transition itself depends largely on the number of automakers that dedicate themselves...
13
29
278",,13,29,278,['https://pbs.twimg.com/card_img/1462611757470523399/I0p1TJVU?format=jpg&name=small'],https://twitter.com/Teslarati/status/1271464944035397632
TESLARATI,@Teslarati,2020-06-13T17:59:28.000Z,"TESLARATI
@Teslarati
·
Jun 13, 2020","Which Tesla Model Y flavor is best for you? Performance vs. Long Range
teslarati.com
Which Tesla Model Y flavor is best for you? Performance vs. Long Range
At some point in time, every Tesla Model Y prospective buyer faces that tough decision to weigh the pros and cons of a Performance variant over the Long Range. Tesla’s Model Y design studio is as...
18
18
288",,18,18,288,[],https://twitter.com/Teslarati/status/1271864779825651712
TESLARATI,@Teslarati,2020-06-14T11:15:03.000Z,"TESLARATI
@Teslarati
·
Jun 14, 2020","Possibilities of Tesla Roadster hitting 0-60 mph in 1.1 sec with SpaceX thrusters isn't that far-fetched
teslarati.com
Tesla Roadster could hit 0-60 mph in 1.1 sec with SpaceX thrusters
It’s no surprise that Tesla’s next-gen Roadster is going to be lightning-quick, with a claimed 0-60 mph time of 1.9 seconds for the base model. However, the addition of SpaceX cold-gas thrusters that...
81
329
2.1K",,81,329,2.1K,['https://pbs.twimg.com/card_img/1463850220354424832/vUF43_PY?format=jpg&name=small'],https://twitter.com/Teslarati/status/1272125392351113216
TESLARATI,@Teslarati,2020-06-14T07:16:36.000Z,"TESLARATI
@Teslarati
·
Jun 14, 2020","Tesla hits rapid pace at Giga Berlin as factory footprint begins to take shape https://teslarati.com/tesla-gigafactory-berlin-foundation-drone-aerial-june/?cc=2…
teslarati.com
Tesla hits rapid pace at Giga Berlin as factory footprint begins to take shape
The pace of construction at Tesla’s upcoming European “Giga Berlin” factory continues to gain steam, with crew and supply trucks making a significant push toward the completion of the first phase. A...
11
74
700",,11,74,700,['https://pbs.twimg.com/card_img/1463083316127551489/ZFrpRGhP?format=jpg&name=small'],https://twitter.com/Teslarati/status/1272065386977034240
TESLARATI,@Teslarati,2020-06-15T12:41:38.000Z,"TESLARATI
@Teslarati
·
Jun 15, 2020","Proud Porsche Taycan Turbo bows to humble Tesla Model 3 in 500 km endurance race
teslarati.com
Porsche Taycan Turbo bows to humble Tesla Model 3 in 500 km endurance race
During the recently-conducted 500 km electric car race “Ignitis ON: get to know Lithuania!” in Druskininkai, Lithuania, a stunning black Porsche Taycan Turbo proudly crossed the finish line in 5...
60
249
2.5K",,60,249,2.5K,['https://pbs.twimg.com/card_img/1461845465583034382/b58gv-Np?format=jpg&name=small'],https://twitter.com/Teslarati/status/1272509569873346561
TESLARATI,@Teslarati,2020-06-15T14:30:31.000Z,"TESLARATI
@Teslarati
·
Jun 15, 2020","It's official: Tesla receives approval to become an electric utility provider in the UK
teslarati.com
Tesla receives approval to become an electric utility provider in the UK
Tesla has officially been granted an electricity generation license in the United Kingdom, in response to the electric car maker’s application last April. Reports indicate that the approval paves the...
17
162
1.3K",,17,162,1.3K,[],https://twitter.com/Teslarati/status/1272536973970935809
TESLARATI,@Teslarati,2020-06-15T19:02:25.000Z,"TESLARATI
@Teslarati
·
Jun 15, 2020","Tesla Megapacks help Alberta, Canada push towards sustainability
teslarati.com
Tesla Megapacks help Alberta, Canada push towards sustainability
Tesla has unloaded Megapacks to a “Windcharger” in Canada, which will store massive amounts of energy from a large wind farm in the province of Alberta. TransAlta owns the Windcharger project through...
19
137
1.3K",,19,137,1.3K,['https://pbs.twimg.com/card_img/1462910413818183680/bdCvAmEN?format=jpg&name=small'],https://twitter.com/Teslarati/status/1272605398168735748
TESLARATI,@Teslarati,2020-06-15T16:47:40.000Z,"TESLARATI
@Teslarati
·
Jun 15, 2020","Tesla wants a China-inspired vehicle, and they want you to design it
teslarati.com
Tesla wants a China-inspired vehicle, and they want you to design it
Tesla is looking to make more of an even bigger impact in China by giving enthusiasts of the company’s electric vehicles the opportunity to design an automobile that could eventually enter production...
18
57
518",,18,57,518,[],https://twitter.com/Teslarati/status/1272571487871012864
TESLARATI,@Teslarati,2020-06-15T23:01:30.000Z,"TESLARATI
@Teslarati
·
Jun 15, 2020","Lucid Motors sees Tesla as an ally, ""Please don't describe us as a Tesla Killer""
teslarati.com
Lucid Motors sees Tesla as an ally, ""Please don't describe us as a Tesla Killer""
After Tesla established itself as the leader in electric vehicle manufacturing, it became common for the biggest names in the automotive industry to claim that they are coming up with a car that...
31
79
998",,31,79,998,[],https://twitter.com/Teslarati/status/1272665565342175235
TESLARATI,@Teslarati,2020-06-15T07:01:27.000Z,"TESLARATI
@Teslarati
·
Jun 15, 2020","Tesla Model 3 protects Grammy-nominated musician Steve Lacy during head-on collision with drunk driver
teslarati.com
Tesla Model 3 protects musician Steve Lacy during head-on collision with drunk driver
A Tesla Model 3 recently protected Grammy-nominated musician Steve Lacy during a head-on collision with a drunk driver. Based on photographs of the crash’s aftermath, it appears that Lacy was able to...
13
109
955",,13,109,955,['https://pbs.twimg.com/card_img/1462302604558405632/-epPEDas?format=jpg&name=small'],https://twitter.com/Teslarati/status/1272423963004633090
TESLARATI,@Teslarati,2020-06-16T10:15:03.000Z,"TESLARATI
@Teslarati
·
Jun 16, 2020","Tesla Model 3 with 100 kWh battery reference spotted in Factory Mode leak
teslarati.com
Tesla Model 3 with 100 kWh battery reference spotted in Factory Mode leak
Tesla may have equipped a few of its Model 3 vehicles with 100-kilowatt-hour battery packs, giving the all-electric sedans over 400 miles of range. The latest discovery, made by Tesla hacker-enthus...
25
96
1.8K",,25,96,1.8K,[],https://twitter.com/Teslarati/status/1272835071863652352
TESLARATI,@Teslarati,2020-06-16T15:03:31.000Z,"TESLARATI
@Teslarati
·
Jun 16, 2020","Tesla’s 400-mile Model S is a subtle update, but it sends a chill through the spine of rival carmakers
teslarati.com
Tesla's 400-mile Model S is a subtle update, but it's a chilling reminder to rival carmakers
There is a particularly interesting trend happening in the electric vehicle sector. While it is undeniable that Tesla is leading the industry’s shift to EVs, veteran carmakers are prone to claim that...
12
91
833",,12,91,833,[],https://twitter.com/Teslarati/status/1272907663161122821
TESLARATI,@Teslarati,2020-06-17T14:25:33.000Z,"TESLARATI
@Teslarati
·
Jun 17, 2020","Tesla inks new battery supply deal with Panasonic ahead of Battery Day
teslarati.com
Tesla inks new battery supply deal with Panasonic ahead of Battery Day
Tesla has entered into a new battery supply deal with Panasonic. According to an SEC filing from June 16, the two companies have amended the general terms and conditions between Tesla and Panasonic,...
14
71
821",,14,71,821,[],https://twitter.com/Teslarati/status/1273260499459858432
TESLARATI,@Teslarati,2020-06-17T16:42:15.000Z,"TESLARATI
@Teslarati
·
Jun 17, 2020","Tesla’s ramp of product offerings across its EV and energy business shows that a major expansion is in the making
teslarati.com
Tesla's expansion of product offerings shows that a major expansion is in the making
Over the recent weeks, Tesla appears to be setting the stage for an intensive expansion of its product offerings. From the United States to China, the company seems to be intent on pursuing more and...
5
58
557",,5,58,557,[],https://twitter.com/Teslarati/status/1273294901023854593
TESLARATI,@Teslarati,2020-06-18T18:08:37.000Z,"TESLARATI
@Teslarati
·
Jun 18, 2020","Tesla purchases Texas land, indicating Cybertruck factory will be built near Austin
teslarati.com
Tesla offered Texas land for Cybertruck factory [Updated]
Update: Elon Musk has clarified that Tesla currently has the option to purchase the Austin, TX land. But so far, Musk has stated that the electric car maker has not exercised it.  Tesla has an option...
107
502
5.8K",,107,502,5.8K,[],https://twitter.com/Teslarati/status/1273679022086635526
TESLARATI,@Teslarati,2020-06-18T13:05:28.000Z,"TESLARATI
@Teslarati
·
Jun 18, 2020","Tesla $TSLA gets new $1,200 price target over strong post-pandemic potential
teslarati.com
Tesla (TSLA) gets new $1,200 price target over strong post-pandemic potential
Tesla (NASDAQ: TSLA) received a price target increase to $1,200 from Jefferies analysts Phillippe Houchois on the basis that the COVID-19 pandemic will accelerate the transition to sustainable...
8
56
751",,8,56,751,[],https://twitter.com/Teslarati/status/1273602731320791042
TESLARATI,@Teslarati,2020-06-19T17:05:10.000Z,"TESLARATI
@Teslarati
·
Jun 19, 2020","Tesla’s controversial vision-based full self-driving approach is finally paying off
teslarati.com
Tesla's controversial vision-based full self-driving approach is finally paying off
Like many things about Elon Musk, Tesla’s approach to achieving autonomous driving is polarizing. Bucking the map-based trend set by industry veterans such as Waymo, Tesla opted to dedicate its...
11
63
605",,11,63,605,[],https://twitter.com/Teslarati/status/1274025442119495681
TESLARATI,@Teslarati,2020-06-19T15:35:03.000Z,"TESLARATI
@Teslarati
·
Jun 19, 2020","Tesla Cybertruck poised to make first public appearance at Petersen Automotive Museum
teslarati.com
Tesla Cybertruck poised to make first public appearance at Petersen Auto Museum
The Tesla Cybertruck will make its first public appearance at the legendary Petersen Automotive Museum in Los Angeles from Saturday, June 20, until Friday, June 26. This marks the first time since...
10
66
625",,10,66,625,[],https://twitter.com/Teslarati/status/1274002763240931329
TESLARATI,@Teslarati,2020-06-20T02:48:45.000Z,"TESLARATI
@Teslarati
·
Jun 19, 2020","Tesla updates solar panel program with more powerful systems at pricing that's more affordable than ever before
teslarati.com
Tesla updates its solar panel program with more powerful systems at lower pricing
Tesla has rolled out a new solar panel program that includes higher power solar systems at pricing that’s more affordable than ever before. The update comes on heels of its recent solar incentive...
39
208
1.9K",,39,208,1.9K,[],https://twitter.com/Teslarati/status/1274172307339186178
TESLARATI,@Teslarati,2020-06-20T20:54:28.000Z,"TESLARATI
@Teslarati
·
Jun 20, 2020","Tesla #Cybertruck takes center stage in Los Angeles, dazzling fans in public showing at historic Petersen Museum (Video)
teslarati.com
Tesla Cybertruck takes center stage in Los Angeles museum, wowing fans in public showing
Tesla Cybertruck took center stage at the Petersen Automotive Museum on Saturday, dazzling fans in its first of six days as a display piece at the legendary gallery in Los Angeles. Today’s debut at...
44
240
2.8K",,44,240,2.8K,[],https://twitter.com/Teslarati/status/1274445534271614979
TESLARATI,@Teslarati,2020-06-21T18:18:45.000Z,"TESLARATI
@Teslarati
·
Jun 21, 2020","Tesla Energy’s time has come, so buckle up for an even more brutal battle for sustainability
teslarati.com
Tesla Energy’s time has come, so buckle up for an even more brutal battle
Just recently, Tesla rolled out a subtle update to its official website. After welcoming the site’s visitors with its electric vehicle lineup for years, tesla.com now primarily showcases Tesla Energy...
5
68
662",,5,68,662,[],https://twitter.com/Teslarati/status/1274768736789151746
TESLARATI,@Teslarati,2020-06-22T07:57:13.000Z,"TESLARATI
@Teslarati
·
Jun 22, 2020","Tesla Battery Day just got a concrete date, and it will be well worth the wait
teslarati.com
Tesla Battery Day just got a concrete date, and it will be well worth the wait
It turns out that the long wait for Tesla’s highly-anticipated Battery Day event will be a bit longer, but it will certainly be well worth the wait. In a recent announcement on Twitter, Tesla CEO...
23
90
966",,23,90,966,[],https://twitter.com/Teslarati/status/1274974709109657601
TESLARATI,@Teslarati,2020-06-22T14:30:36.000Z,"TESLARATI
@Teslarati
·
Jun 22, 2020","Tesla Model Y gets the full 'Jay Leno's Garage' treatment that we never got for the Cybertruck
teslarati.com
Tesla Model Y gets the full 'Jay Leno's Garage' treatment: 'It is fun, and it is addictive'
Devoted automotive enthusiast and outspoken Tesla fan Jay Leno got his hands on the Model Y Performance, the electric automaker’s newest crossover. Leno, a retired late-night talk show host, has had...
9
65
562",,9,65,562,[],https://twitter.com/Teslarati/status/1275073707732434947
TESLARATI,@Teslarati,2020-06-23T12:29:58.000Z,"TESLARATI
@Teslarati
·
Jun 23, 2020","Tesla’s ‘house-sized’ ‘Giga Press’ for Model Y production opens the doors to 1M cars per year
teslarati.com
Tesla's 'house-sized' 'Giga Press' for Model Y production opens the doors to 1M cars per year
Elon Musk has noted that the Model Y’s casting machine is one of the biggest in the world, so much so that the equipment itself is “the size of a small house.” As noted in a piece from the recent...
7
72
563",,7,72,563,[],https://twitter.com/Teslarati/status/1275405739008368640
TESLARATI,@Teslarati,2020-06-23T17:16:42.000Z,"TESLARATI
@Teslarati
·
Jun 23, 2020","Tesla Roadster SpaceX Package’s 1.1-second 0-60 mph launch visualized in concept video
teslarati.com
Tesla Roadster SpaceX Package's 1.1-second 0-60 mph launch visualized in concept video
The blistering-fast acceleration of the Tesla Roadster SpaceX Edition comes from cold-gas thrusters located behind the vehicle's license plate.
30
134
1.1K",,30,134,1.1K,[],https://twitter.com/Teslarati/status/1275477896828682245
TESLARATI,@Teslarati,2020-06-24T11:02:14.000Z,"TESLARATI
@Teslarati
·
Jun 24, 2020","Tesla Semi’s ad hoc ‘Megacharger’ setup spotted in the open at Supercharger
https://teslarati.com/tesla-semi-megacharger-supercharger-setup-sighting…
15
75
639",,15,75,639,[],https://twitter.com/Teslarati/status/1275746045243412480
TESLARATI,@Teslarati,2020-06-24T07:00:19.000Z,"TESLARATI
@Teslarati
·
Jun 24, 2020","Tesla is going mainstream with every milestone: US car buyers just need to know about it
teslarati.com
Tesla is going mainstream with every milestone: US car buyers just need to know about it
Just recently, Tesla’s Model S, Model 3, and Model X made a big splash at cars.com’s 2020 American-made Index, an annual survey that ranks vehicles which “contribute most to the US economy” through...
7
45
544",,7,45,544,[],https://twitter.com/Teslarati/status/1275685168230076418
TESLARATI,@Teslarati,2020-06-25T13:28:32.000Z,"TESLARATI
@Teslarati
·
Jun 25, 2020","Tesla’s big battery in South Australia is about to bring more pain to coal and gas plants in the region
https://teslarati.com/tesla-hornsdale-power-reserve-upgrade-activation/…
8
91
548",,8,91,548,[],https://twitter.com/Teslarati/status/1276145253528068103
TESLARATI,@Teslarati,2020-06-25T00:05:03.000Z,"TESLARATI
@Teslarati
·
Jun 24, 2020","First Look at Tesla Autopilot's green light confirmation removal
teslarati.com
First Look at Tesla Autopilot's green light confirmation removal
Following Teslarati’s report that Tesla has removed green light confirmation from its Traffic Light and Stop Sign Control feature (release notes), we now have a first look at the Autopilot characte...
3
38
326",,3,38,326,[],https://twitter.com/Teslarati/status/1275943047482793988
TESLARATI,@Teslarati,2020-06-26T18:30:18.000Z,"TESLARATI
@Teslarati
·
Jun 26, 2020","Tesla Giga Berlin's building structure is about to begin construction
teslarati.com
Tesla Giga Berlin's building structure is about to begin construction
Construction on the main building at Tesla Giga Berlin has begun, as validated by the recent sightings of the pillar and beams that have arrived by train. Giga Berlin production facility will begin...
29
247
3.3K",,29,247,3.3K,[],https://twitter.com/Teslarati/status/1276583581603844099
TESLARATI,@Teslarati,2020-06-26T16:30:34.000Z,"TESLARATI
@Teslarati
·
Jun 26, 2020","Tesla die-hard Jim Cramer calls J.D. Power quality survey ""nonsense""
teslarati.com
Tesla die-hard Jim Cramer calls J.D. Power quality survey ""nonsense""
Well-known Tesla fanatic and investment guru Jim Cramer doesn’t agree with J.D. Power’s recent quality survey that ranked the electric automaker in dead last out of 32 brands. Earlier this week,...
21
43
486",,21,43,486,[],https://twitter.com/Teslarati/status/1276553452055822336
